label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
nessuno,0.0,0.0,0.04787260293960571,-0.024068713188171387,0.08750209212303162,-0.058892250061035156,0.11529973149299622,-0.0964934229850769,0.1394686996936798,-0.12755167484283447,0.054476141929626465,-0.17673015594482422,0.07208713889122009,-0.2457694411277771,0.08169364929199219,-0.28917962312698364,0.08927261829376221,-0.3308999240398407,0.02717125415802002,-0.19024577736854553,0.03704279661178589,-0.2727225720882416,0.04322221875190735,-0.32660096883773804,0.047445982694625854,-0.37309539318084717,0.00027447938919067383,-0.1855940818786621,0.0019103288650512695,-0.26382577419281006,0.004802227020263672,-0.31499961018562317,0.008107513189315796,-0.3609088361263275,-0.026932597160339355,-0.16955161094665527,-0.028793424367904663,-0.23575714230537415,-0.0285223126411438,-0.279318630695343,-0.02616119384765625,-0.32299524545669556
nessuno,0.0,0.0,0.046038925647735596,-0.02834343910217285,0.08411502838134766,-0.06446462869644165,0.1113818883895874,-0.1013416051864624,0.13304531574249268,-0.13397514820098877,0.04922649264335632,-0.18230849504470825,0.0661267638206482,-0.2517454922199249,0.07552209496498108,-0.29442697763442993,0.08317205309867859,-0.3352092206478119,0.022653400897979736,-0.19505667686462402,0.03210550546646118,-0.27836874127388,0.038338929414749146,-0.33250585198402405,0.04295694828033447,-0.37944313883781433,-0.00359538197517395,-0.1891416311264038,-0.0022621750831604004,-0.26846396923065186,0.001303553581237793,-0.3189147710800171,0.005413949489593506,-0.36494600772857666,-0.030136138200759888,-0.17089396715164185,-0.03216588497161865,-0.2377452850341797,-0.031539201736450195,-0.28047144412994385,-0.028311997652053833,-0.3233213424682617
nessuno,0.0,0.0,0.0459284782409668,-0.029884517192840576,0.08279049396514893,-0.06885290145874023,0.1090744137763977,-0.10721373558044434,0.13172751665115356,-0.1395503282546997,0.04739716649055481,-0.18658918142318726,0.06379365921020508,-0.25682657957077026,0.07319015264511108,-0.29968559741973877,0.08092370629310608,-0.34067779779434204,0.021118909120559692,-0.19892847537994385,0.030390828847885132,-0.2824638783931732,0.03676453232765198,-0.3371109366416931,0.04135555028915405,-0.3846670687198639,-0.004507392644882202,-0.19239115715026855,-0.0037156641483306885,-0.2710894048213959,2.4020671844482422e-05,-0.3218189775943756,0.004154175519943237,-0.36870598793029785,-0.030305802822113037,-0.1732478141784668,-0.032634466886520386,-0.23984655737876892,-0.03214550018310547,-0.2828207314014435,-0.029014229774475098,-0.3262094259262085
nessuno,0.0,0.0,0.04450538754463196,-0.03082209825515747,0.08052104711532593,-0.07136774063110352,0.10671383142471313,-0.10979825258255005,0.1288433074951172,-0.1422877311706543,0.04536423087120056,-0.18809956312179565,0.06203612685203552,-0.25810107588768005,0.07109999656677246,-0.3012775778770447,0.07833722233772278,-0.3419860303401947,0.01899397373199463,-0.19980856776237488,0.028321832418441772,-0.2833798825740814,0.034708261489868164,-0.3382737934589386,0.039365410804748535,-0.38559311628341675,-0.006251901388168335,-0.1920906901359558,-0.005917578935623169,-0.2707664370536804,-0.0013214945793151855,-0.3215654790401459,0.003879338502883911,-0.3684290051460266,-0.031349390745162964,-0.1713012456893921,-0.03397852182388306,-0.23745906352996826,-0.03333821892738342,-0.28108590841293335,-0.029775112867355347,-0.32529374957084656
nessuno,0.0,0.0,0.04492345452308655,-0.03335005044937134,0.08010625839233398,-0.07548195123672485,0.10522043704986572,-0.11293089389801025,0.12700432538986206,-0.14391553401947021,0.044582486152648926,-0.18969792127609253,0.060629844665527344,-0.2593601644039154,0.06970217823982239,-0.3030072748661041,0.0770404040813446,-0.3440738916397095,0.01870626211166382,-0.20063486695289612,0.02790147066116333,-0.2840423285961151,0.034395813941955566,-0.3402688205242157,0.039316922426223755,-0.3886810839176178,-0.0058814287185668945,-0.19218015670776367,-0.0051201581954956055,-0.27012625336647034,9.104609489440918e-05,-0.32139965891838074,0.005945682525634766,-0.36821651458740234,-0.030469626188278198,-0.17083418369293213,-0.03306129574775696,-0.23749473690986633,-0.031837254762649536,-0.2820588946342468,-0.027491480112075806,-0.32679298520088196
nessuno,0.0,0.0,0.04462781548500061,-0.0315212607383728,0.07915157079696655,-0.07396715879440308,0.104157954454422,-0.11194348335266113,0.12643224000930786,-0.1424810290336609,0.04327341914176941,-0.18817037343978882,0.05900532007217407,-0.2580818831920624,0.06850758194923401,-0.3015260398387909,0.07661423087120056,-0.341904878616333,0.01844179630279541,-0.19804653525352478,0.027838200330734253,-0.2818697690963745,0.03487753868103027,-0.3381413519382477,0.0403713583946228,-0.38591569662094116,-0.005258917808532715,-0.1893317699432373,-0.004263103008270264,-0.26763176918029785,0.0013011693954467773,-0.31963446736335754,0.007555663585662842,-0.3665124177932739,-0.02924293279647827,-0.1684752106666565,-0.03183910250663757,-0.23510125279426575,-0.030073612928390503,-0.28002995252609253,-0.025109708309173584,-0.32483312487602234
nessuno,0.0,0.0,0.04406002163887024,-0.031250715255737305,0.07748937606811523,-0.07404583692550659,0.10209310054779053,-0.1109161376953125,0.12364482879638672,-0.140011727809906,0.04199647903442383,-0.18830198049545288,0.05760517716407776,-0.258385568857193,0.06701266765594482,-0.3016153573989868,0.0749644935131073,-0.341716468334198,0.0176829993724823,-0.19789531826972961,0.02742791175842285,-0.2815234959125519,0.0347539484500885,-0.33750370144844055,0.04039326310157776,-0.38543471693992615,-0.005570203065872192,-0.18896859884262085,-0.004569679498672485,-0.26747673749923706,0.0013835132122039795,-0.31945160031318665,0.008061647415161133,-0.3664049506187439,-0.02912166714668274,-0.16791820526123047,-0.03165853023529053,-0.23444342613220215,-0.029536575078964233,-0.2792758345603943,-0.02406826615333557,-0.32343533635139465
nessuno,0.0,0.0,0.04552552103996277,-0.033464908599853516,0.07543349266052246,-0.076804518699646,0.0989343523979187,-0.11350739002227783,0.1194697916507721,-0.1423320174217224,0.04006218910217285,-0.18916362524032593,0.055237412452697754,-0.2603669762611389,0.0652998685836792,-0.30303680896759033,0.0740576982498169,-0.34296977519989014,0.01727578043937683,-0.1955549418926239,0.025794535875320435,-0.28069818019866943,0.03362572193145752,-0.33745577931404114,0.03982338309288025,-0.384095162153244,-0.004534274339675903,-0.18472981452941895,-0.0022419393062591553,-0.26471424102783203,0.0051298439502716064,-0.3174722194671631,0.012592315673828125,-0.3633168041706085,-0.02605190873146057,-0.16222965717315674,-0.028928041458129883,-0.22947683930397034,-0.026035994291305542,-0.2753302752971649,-0.01974061131477356,-0.31923800706863403
nessuno,0.0,0.0,0.045238882303237915,-0.03397566080093384,0.07557031512260437,-0.0772361159324646,0.09915244579315186,-0.1140393614768982,0.12021705508232117,-0.1434488296508789,0.039584457874298096,-0.1891101598739624,0.05485019087791443,-0.2601471543312073,0.06483283638954163,-0.3030128479003906,0.0734700858592987,-0.34310367703437805,0.017101377248764038,-0.19569775462150574,0.02570536732673645,-0.2805904150009155,0.03332316875457764,-0.3372226357460022,0.0392899215221405,-0.38395318388938904,-0.00432974100112915,-0.1847292184829712,-0.002316385507583618,-0.2643881142139435,0.0046745240688323975,-0.31682148575782776,0.011699020862579346,-0.36272990703582764,-0.025551140308380127,-0.16193938255310059,-0.02870449423789978,-0.2282191812992096,-0.026213496923446655,-0.2738792598247528,-0.02059343457221985,-0.3180057108402252
nessuno,0.0,0.0,0.04353025555610657,-0.03318887948989868,0.07524996995925903,-0.07538360357284546,0.0990619957447052,-0.11318713426589966,0.12013980746269226,-0.1422969102859497,0.03968358039855957,-0.18777841329574585,0.054210394620895386,-0.25831732153892517,0.06387758255004883,-0.3015162944793701,0.07237133383750916,-0.34164440631866455,0.016249507665634155,-0.19615456461906433,0.024967163801193237,-0.2800148129463196,0.032242387533187866,-0.3363521993160248,0.03803640604019165,-0.38371774554252625,-0.0061286985874176025,-0.1867240071296692,-0.00477108359336853,-0.2654999792575836,0.0013546943664550781,-0.3178704082965851,0.008091717958450317,-0.3643435835838318,-0.02869856357574463,-0.1653660535812378,-0.03172421455383301,-0.23216959834098816,-0.02971675992012024,-0.277581125497818,-0.02431178092956543,-0.3216131925582886
nessuno,0.0,0.0,0.04451647400856018,-0.03409510850906372,0.07646176218986511,-0.07632559537887573,0.09983503818511963,-0.114094078540802,0.12143874168395996,-0.1431654691696167,0.040423572063446045,-0.1888045072555542,0.055243343114852905,-0.2592185437679291,0.06462603807449341,-0.3027230501174927,0.07249876856803894,-0.3432874083518982,0.01609218120574951,-0.1974468231201172,0.02486357092857361,-0.28142353892326355,0.031699806451797485,-0.33815398812294006,0.03676596283912659,-0.3857367932796478,-0.0070667266845703125,-0.18795621395111084,-0.006451725959777832,-0.26652976870536804,-0.0008854866027832031,-0.31926479935646057,0.005340248346328735,-0.3665258288383484,-0.030177593231201172,-0.1664169430732727,-0.033296942710876465,-0.23376059532165527,-0.03170374035835266,-0.2791081666946411,-0.02663499116897583,-0.32363706827163696
nessuno,0.0,0.0,0.04412955045700073,-0.03284728527069092,0.07860279083251953,-0.07380783557891846,0.10384619235992432,-0.11222469806671143,0.12538516521453857,-0.14303058385849,0.04214861989021301,-0.18879365921020508,0.05833077430725098,-0.25814831256866455,0.06695416569709778,-0.30146458745002747,0.07337850332260132,-0.34267377853393555,0.016254395246505737,-0.19916167855262756,0.024533003568649292,-0.2828884422779083,0.030315667390823364,-0.33828088641166687,0.03431737422943115,-0.386128693819046,-0.008269160985946655,-0.1904783844947815,-0.009020119905471802,-0.2683817446231842,-0.004744917154312134,-0.31942182779312134,8.291006088256836e-05,-0.3663178086280823,-0.032676100730895996,-0.16902363300323486,-0.03633257746696472,-0.23543736338615417,-0.03609374165534973,-0.279641717672348,-0.032757073640823364,-0.32423657178878784
nessuno,0.0,0.0,0.04324287176132202,-0.03219634294509888,0.07834526896476746,-0.07255661487579346,0.10439175367355347,-0.11139428615570068,0.12640610337257385,-0.14377856254577637,0.04205700755119324,-0.18766677379608154,0.05829247832298279,-0.2573300004005432,0.0667940080165863,-0.3008999228477478,0.07310238480567932,-0.3423791527748108,0.015749722719192505,-0.19820654392242432,0.02431851625442505,-0.28190872073173523,0.02988007664680481,-0.33692482113838196,0.03371763229370117,-0.38499724864959717,-0.009216338396072388,-0.1896703541278839,-0.009745955467224121,-0.26779940724372864,-0.005900204181671143,-0.318523645401001,-0.0014708638191223145,-0.36547377705574036,-0.0339280366897583,-0.16823089122772217,-0.03743341565132141,-0.23444950580596924,-0.03744867444038391,-0.2781296372413635,-0.03462374210357666,-0.3224102556705475
nessuno,0.0,0.0,0.04479220509529114,-0.030974745750427246,0.0811772346496582,-0.06952989101409912,0.10838049650192261,-0.10892355442047119,0.1303718090057373,-0.14113914966583252,0.04527011513710022,-0.184170663356781,0.06272932887077332,-0.2552773058414459,0.07128709554672241,-0.2989884316921234,0.07728692889213562,-0.3404504358768463,0.01817438006401062,-0.19567856192588806,0.027260690927505493,-0.28025728464126587,0.03256648778915405,-0.3349040150642395,0.03584966063499451,-0.38229262828826904,-0.007973432540893555,-0.18877443671226501,-0.007991373538970947,-0.2676754891872406,-0.004298537969589233,-0.3183644413948059,-0.0003687143325805664,-0.364582896232605,-0.033674418926239014,-0.16964572668075562,-0.036858439445495605,-0.23590335249900818,-0.03714698553085327,-0.2788304090499878,-0.035019755363464355,-0.32180243730545044
nessuno,0.0,0.0,0.046405017375946045,-0.028822124004364014,0.08475843071937561,-0.0663871169090271,0.1124715805053711,-0.10597169399261475,0.13526344299316406,-0.1375243067741394,0.050097882747650146,-0.18192815780639648,0.06720685958862305,-0.252097487449646,0.07566365599632263,-0.29546919465065,0.0818910300731659,-0.33699584007263184,0.022775381803512573,-0.19395631551742554,0.03171989321708679,-0.27698221802711487,0.036793649196624756,-0.3313641846179962,0.03991144895553589,-0.3792126774787903,-0.003904670476913452,-0.18740534782409668,-0.0038642585277557373,-0.2665678858757019,-0.0017392933368682861,-0.31718581914901733,0.0008512437343597412,-0.3639948070049286,-0.030471593141555786,-0.16877013444900513,-0.03386104106903076,-0.2355784773826599,-0.03463172912597656,-0.2783850133419037,-0.03303179144859314,-0.3219274878501892
nessuno,0.0,0.0,0.0480310320854187,-0.026475965976715088,0.08759185671806335,-0.06263244152069092,0.11500683426856995,-0.10223627090454102,0.1387307345867157,-0.134349524974823,0.05338317155838013,-0.1778041124343872,0.0703948438167572,-0.24787327647209167,0.07900530099868774,-0.2915555536746979,0.0855201780796051,-0.3335784077644348,0.025627195835113525,-0.1904158890247345,0.03448554873466492,-0.2731981873512268,0.03961092233657837,-0.327074259519577,0.04282078146934509,-0.374042809009552,-0.0015930533409118652,-0.18435364961624146,-0.0021584630012512207,-0.26295769214630127,-0.0007238984107971191,-0.3135490417480469,0.0013682842254638672,-0.35965630412101746,-0.028685837984085083,-0.1664726734161377,-0.03254956007003784,-0.23309996724128723,-0.033296436071395874,-0.2761853039264679,-0.031849563121795654,-0.3199525773525238
nessuno,0.0,0.0,0.04835423827171326,-0.024853825569152832,0.08819794654846191,-0.06036192178726196,0.11566430330276489,-0.10070288181304932,0.13929879665374756,-0.13186883926391602,0.05447849631309509,-0.17584049701690674,0.07165828347206116,-0.24546241760253906,0.0803709626197815,-0.2888791859149933,0.08684343099594116,-0.3308606743812561,0.026643961668014526,-0.18908685445785522,0.03534558415412903,-0.2724825441837311,0.04028630256652832,-0.32578426599502563,0.0431576669216156,-0.37191683053970337,-0.00043955445289611816,-0.18331515789031982,-0.0017199516296386719,-0.261711984872818,-0.0010015666484832764,-0.3125861883163452,0.0002506375312805176,-0.3585572838783264,-0.027420729398727417,-0.1653878092765808,-0.0316677987575531,-0.23170483112335205,-0.032924145460128784,-0.2748491168022156,-0.03209689259529114,-0.31837403774261475
nessuno,0.0,0.0,0.04852718114852905,-0.02622431516647339,0.0880361795425415,-0.06247270107269287,0.11563214659690857,-0.10323548316955566,0.1391015350818634,-0.13461780548095703,0.053301870822906494,-0.17693167924880981,0.0704147219657898,-0.24698150157928467,0.07875558733940125,-0.29073989391326904,0.08472412824630737,-0.33307409286499023,0.02514633536338806,-0.1894095242023468,0.03285536170005798,-0.27349013090133667,0.03728356957435608,-0.32707035541534424,0.03977173566818237,-0.37344473600387573,-0.0020354390144348145,-0.18256622552871704,-0.004867106676101685,-0.2609620690345764,-0.004816800355911255,-0.3122681677341461,-0.0040306150913238525,-0.35895612835884094,-0.028750300407409668,-0.16351664066314697,-0.03405338525772095,-0.22872954607009888,-0.03627955913543701,-0.27212291955947876,-0.03627786040306091,-0.316337913274765
nessuno,0.0,0.0,0.048833638429641724,-0.02509140968322754,0.08937853574752808,-0.05947166681289673,0.11770272254943848,-0.10248076915740967,0.14144176244735718,-0.13465744256973267,0.055980801582336426,-0.17340725660324097,0.0733194649219513,-0.24477997422218323,0.0816585123538971,-0.28954240679740906,0.08763790130615234,-0.3326683044433594,0.027472972869873047,-0.18728813529014587,0.03528207540512085,-0.2717137634754181,0.03970777988433838,-0.325597882270813,0.04217219352722168,-0.37210315465927124,0.00023922324180603027,-0.1814543902873993,-0.002828538417816162,-0.25924575328826904,-0.0031564533710479736,-0.31056249141693115,-0.002673417329788208,-0.3567902445793152,-0.026469767093658447,-0.16301757097244263,-0.0318128764629364,-0.2275587022304535,-0.03421393036842346,-0.27033504843711853,-0.034394919872283936,-0.31363406777381897
nessuno,0.0,0.0,0.049524009227752686,-0.024252772331237793,0.09032648801803589,-0.058608829975128174,0.118628591299057,-0.10339444875717163,0.1422387659549713,-0.13542217016220093,0.056760579347610474,-0.1709997057914734,0.07458508014678955,-0.2424730360507965,0.08288106322288513,-0.2872810959815979,0.08866891264915466,-0.33026522397994995,0.028155118227005005,-0.1854414939880371,0.03591763973236084,-0.2704505920410156,0.04004490375518799,-0.324881911277771,0.04192996025085449,-0.37126004695892334,0.0010394752025604248,-0.18037518858909607,-0.0024151206016540527,-0.25822627544403076,-0.002707749605178833,-0.3094690144062042,-0.0022409260272979736,-0.3551937937736511,-0.025462418794631958,-0.16263991594314575,-0.031166017055511475,-0.2264060080051422,-0.03397437930107117,-0.2691413462162018,-0.034379541873931885,-0.31223490834236145
nessuno,0.0,0.0,0.049327194690704346,-0.023495078086853027,0.09074652194976807,-0.059207022190093994,0.11919507384300232,-0.1047830581665039,0.14325448870658875,-0.13647443056106567,0.05870959162712097,-0.17144405841827393,0.07655021548271179,-0.24272581934928894,0.08474907279014587,-0.2876048982143402,0.09041216969490051,-0.33064258098602295,0.029839426279067993,-0.18624383211135864,0.03760415315628052,-0.2704494297504425,0.0416547954082489,-0.32466357946395874,0.043516844511032104,-0.3704527020454407,0.00249481201171875,-0.18133631348609924,-0.0006285905838012695,-0.2587989866733551,-0.0008986294269561768,-0.30929747223854065,-0.0003826916217803955,-0.35371309518814087,-0.024245798587799072,-0.16362124681472778,-0.029429972171783447,-0.22722721099853516,-0.03223299980163574,-0.26972538232803345,-0.03269192576408386,-0.3121103346347809
nessuno,0.0,0.0,0.04937794804573059,-0.02123403549194336,0.09061959385871887,-0.05670660734176636,0.11890360713005066,-0.10309708118438721,0.14303511381149292,-0.13358449935913086,0.06086358428001404,-0.1701090931892395,0.07823356986045837,-0.2406773567199707,0.0860777497291565,-0.2851201593875885,0.09141165018081665,-0.3275451064109802,0.03196766972541809,-0.18493881821632385,0.03953903913497925,-0.26774653792381287,0.04360964894294739,-0.3214709162712097,0.04544326663017273,-0.36702921986579895,0.004539906978607178,-0.18044427037239075,0.0013303756713867188,-0.25651517510414124,0.0009205043315887451,-0.30604299902915955,0.0012524127960205078,-0.3497017025947571,-0.02223876118659973,-0.16366827487945557,-0.02726861834526062,-0.22583267092704773,-0.0303972065448761,-0.26722434163093567,-0.031158268451690674,-0.30831223726272583
nessuno,0.0,0.0,0.0497606098651886,-0.02011042833328247,0.0909329354763031,-0.05628836154937744,0.11893147230148315,-0.10340511798858643,0.14282014966011047,-0.13385319709777832,0.0621199905872345,-0.1688060164451599,0.07919135689735413,-0.2392888069152832,0.0867404043674469,-0.28332069516181946,0.09199100732803345,-0.3254169225692749,0.03344407677650452,-0.18396645784378052,0.04119136929512024,-0.26590636372566223,0.04518583416938782,-0.3192081153392792,0.047086507081985474,-0.36459943652153015,0.0061848461627960205,-0.18001851439476013,0.0031609833240509033,-0.25549039244651794,0.003048121929168701,-0.3042947053909302,0.0037018656730651855,-0.34703174233436584,-0.020652860403060913,-0.16373085975646973,-0.025238096714019775,-0.22582784295082092,-0.028166741132736206,-0.2666965126991272,-0.028835415840148926,-0.306888610124588
nessuno,0.0,0.0,0.048854708671569824,-0.01921689510345459,0.08986464142799377,-0.05384421348571777,0.11715143918991089,-0.10057806968688965,0.14031624794006348,-0.13147985935211182,0.06441190838813782,-0.1657623052597046,0.08235317468643188,-0.2366948425769806,0.08987095952033997,-0.28136950731277466,0.09507954120635986,-0.3241851031780243,0.03633415699005127,-0.18153005838394165,0.045037537813186646,-0.26233428716659546,0.048924803733825684,-0.31508326530456543,0.05078887939453125,-0.3605687618255615,0.00928717851638794,-0.17832565307617188,0.007758289575576782,-0.2521301805973053,0.007395505905151367,-0.3000484108924866,0.007638365030288696,-0.3420711159706116,-0.017691582441329956,-0.1628451943397522,-0.02150905132293701,-0.2235780656337738,-0.024297863245010376,-0.26296767592430115,-0.025010377168655396,-0.30176326632499695
